side,location,form,form_arabic,LEM,ROOT,POS,NUMBER,PGN,basis
maghfira,3:31:9,yagofiro,يَغْفِرْ,gafara,gfr,V,S,3MS,root
maghfira,3:31:13,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,3:89:10,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,3:129:8,yagofiru,يَغْفِرُ,gafara,gfr,V,S,3MS,root
maghfira,3:129:15,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,3:133:3,magofirapK,مَغْفِرَةٍ,m~agofirap,gfr,N,,,lemma+root
maghfira,3:135:10,{sotagofaru,ٱسْتَغْفَرُ,{sotagofara,gfr,V,P,3MP,root
maghfira,3:135:13,yagofiru,يَغْفِرُ,gafara,gfr,V,S,3MS,root
maghfira,3:136:3,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,3:147:8,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,3:155:20,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,3:157:8,magofirapN,مَغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,3:159:17,{sotagofiro,ٱسْتَغْفِرْ,{sotagofara,gfr,V,S,2MS,root
maghfira,3:193:12,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,4:23:53,gafuwrFA,غَفُورًا,gafuwr,gfr,N,S,MS,root
maghfira,4:25:57,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,4:43:48,gafuwrFA,غَفُورًا,gafuwr,gfr,ADJ,S,MS,root
maghfira,4:48:4,yagofiru,يَغْفِرُ,gafara,gfr,V,S,3MS,root
maghfira,4:48:8,yagofiru,يَغْفِرُ,gafara,gfr,V,S,3MS,root
maghfira,4:64:15,{sotagofaru,ٱسْتَغْفَرُ,{sotagofara,gfr,V,P,3MP,root
maghfira,4:64:17,{sotagofara,ٱسْتَغْفَرَ,{sotagofara,gfr,V,S,3MS,root
maghfira,4:96:3,magofirapF,مَغْفِرَةً,m~agofirap,gfr,N,,,lemma+root
maghfira,4:96:7,gafuwrFA,غَفُورًا,gafuwr,gfr,N,S,MS,root
maghfira,4:99:10,gafuwrFA,غَفُورًا,gafuwr,gfr,ADJ,S,MS,root
maghfira,4:100:30,gafuwrFA,غَفُورًا,gafuwr,gfr,N,S,MS,root
maghfira,4:106:1,{sotagofiri,ٱسْتَغْفِرِ,{sotagofara,gfr,V,S,2MS,root
maghfira,4:106:6,gafuwrFA,غَفُورًا,gafuwr,gfr,N,S,MS,root
maghfira,4:110:8,yasotagofiri,يَسْتَغْفِرِ,{sotagofara,gfr,V,S,3MS,root
maghfira,4:110:12,gafuwrFA,غَفُورًا,gafuwr,gfr,N,S,MS,root
maghfira,4:116:4,yagofiru,يَغْفِرُ,gafara,gfr,V,S,3MS,root
maghfira,4:116:8,yagofiru,يَغْفِرُ,gafara,gfr,V,S,3MS,root
maghfira,4:129:21,gafuwrFA,غَفُورًا,gafuwr,gfr,N,S,MS,root
maghfira,4:137:16,yagofira,يَغْفِرَ,gafara,gfr,V,S,3MS,root
maghfira,4:152:16,gafuwrFA,غَفُورًا,gafuwr,gfr,N,S,MS,root
maghfira,4:168:8,yagofira,يَغْفِرَ,gafara,gfr,V,S,3MS,root
maghfira,5:3:60,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,5:9:8,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,5:18:17,yagofiru,يَغْفِرُ,gafara,gfr,V,S,3MS,root
maghfira,5:34:12,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,5:39:13,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,5:40:12,yagofiru,يَغْفِرُ,gafara,gfr,V,S,3MS,root
maghfira,5:74:5,yasotagofiru,يَسْتَغْفِرُ,{sotagofara,gfr,V,P,3MP,root
maghfira,5:74:7,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,5:98:8,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,5:101:24,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,5:118:6,tagofiro,تَغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,6:54:26,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,6:145:38,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,6:165:20,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,7:23:7,tagofiro,تَغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,7:149:14,yagofiro,يَغْفِرْ,gafara,gfr,V,S,3MS,root
maghfira,7:151:3,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,7:153:13,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,7:155:36,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,7:155:41,ga`firiyna,غَٰفِرِينَ,gaAfir,gfr,N,P,MP,root
maghfira,7:161:16,n~agofiro,نَّغْفِرْ,gafara,gfr,V,P,1P,root
maghfira,7:167:18,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,7:169:12,yugofaru,يُغْفَرُ,gafara,gfr,V,S,3MS,root
maghfira,8:4:9,magofirapN,مَغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,8:29:13,yagofiro,يَغْفِرْ,gafara,gfr,V,S,3MS,root
maghfira,8:33:12,yasotagofiru,يَسْتَغْفِرُ,{sotagofara,gfr,V,P,3MP,root
maghfira,8:38:6,yugofaro,يُغْفَرْ,gafara,gfr,V,S,3MS,root
maghfira,8:69:10,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,8:70:20,yagofiro,يَغْفِرْ,gafara,gfr,V,S,3MS,root
maghfira,8:70:23,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,8:74:16,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,9:5:25,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,9:27:11,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,9:80:1,{sotagofiro,ٱسْتَغْفِرْ,{sotagofara,gfr,V,S,2MS,root
maghfira,9:80:5,tasotagofiro,تَسْتَغْفِرْ,{sotagofara,gfr,V,S,2MS,root
maghfira,9:80:8,tasotagofiro,تَسْتَغْفِرْ,{sotagofara,gfr,V,S,2MS,root
maghfira,9:80:13,yagofira,يَغْفِرَ,gafara,gfr,V,S,3MS,root
maghfira,9:91:25,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,9:99:26,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,9:102:16,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,9:113:7,yasotagofiru,يَسْتَغْفِرُ,{sotagofara,gfr,V,P,3MP,root
maghfira,9:114:3,{sotigofaAru,ٱسْتِغْفَارُ,{sotigofaAr,gfr,N,,,root
maghfira,10:107:23,gafuwru,غَفُورُ,gafuwr,gfr,N,S,MS,root
maghfira,11:3:2,{sotagofiru,ٱسْتَغْفِرُ,{sotagofara,gfr,V,P,2MP,root
maghfira,11:11:8,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,11:41:10,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,11:47:14,tagofiro,تَغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,11:52:2,{sotagofiru,ٱسْتَغْفِرُ,{sotagofara,gfr,V,P,2MP,root
maghfira,11:61:20,{sotagofiru,ٱسْتَغْفِرُ,{sotagofara,gfr,V,P,2MP,root
maghfira,11:90:1,{sotagofiru,ٱسْتَغْفِرُ,{sotagofara,gfr,V,P,2MP,root
maghfira,12:29:5,{sotagofiri,ٱسْتَغْفِرِ,{sotagofara,gfr,V,S,2FS,root
maghfira,12:53:14,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,12:92:6,yagofiru,يَغْفِرُ,gafara,gfr,V,S,3MS,root
maghfira,12:97:3,{sotagofiro,ٱسْتَغْفِرْ,{sotagofara,gfr,V,S,2MS,root
maghfira,12:98:3,>asotagofiru,أَسْتَغْفِرُ,{sotagofara,gfr,V,S,1S,root
maghfira,12:98:8,gafuwru,غَفُورُ,gafuwr,gfr,N,S,MS,root
maghfira,13:6:13,magofirapK,مَغْفِرَةٍ,m~agofirap,gfr,N,,,lemma+root
maghfira,14:10:10,yagofira,يَغْفِرَ,gafara,gfr,V,S,3MS,root
maghfira,14:36:14,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,14:41:2,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,15:49:5,gafuwru,غَفُورُ,gafuwr,gfr,N,S,MS,root
maghfira,16:18:9,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,16:110:17,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,16:115:21,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,16:119:18,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,17:25:12,gafuwrFA,غَفُورًا,gafuwr,gfr,N,S,MS,root
maghfira,17:44:21,gafuwrFA,غَفُورًا,gafuwr,gfr,ADJ,S,MS,root
maghfira,18:55:9,yasotagofiru,يَسْتَغْفِرُ,{sotagofara,gfr,V,P,3MP,root
maghfira,18:58:2,gafuwru,غَفُورُ,gafuwr,gfr,ADJ,S,MS,root
maghfira,19:47:4,>asotagofiru,أَسْتَغْفِرُ,{sotagofara,gfr,V,S,1S,root
maghfira,20:73:4,yagofira,يَغْفِرَ,gafara,gfr,V,S,3MS,root
maghfira,20:82:2,gaf~aArN,غَفَّارٌ,gaf~aAr,gfr,N,S,MS,root
maghfira,22:50:6,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,22:60:16,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,23:109:9,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,23:118:3,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,24:5:10,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,24:22:21,yagofira,يَغْفِرَ,gafara,gfr,V,S,3MS,root
maghfira,24:22:25,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,24:26:14,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,24:33:47,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,24:62:33,{sotagofiro,ٱسْتَغْفِرْ,{sotagofara,gfr,V,S,2MS,root
maghfira,24:62:38,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,25:6:11,gafuwrFA,غَفُورًا,gafuwr,gfr,N,S,MS,root
maghfira,25:70:15,gafuwrFA,غَفُورًا,gafuwr,gfr,ADJ,S,MS,root
maghfira,26:51:4,yagofira,يَغْفِرَ,gafara,gfr,V,S,3MS,root
maghfira,26:82:4,yagofira,يَغْفِرَ,gafara,gfr,V,S,3MS,root
maghfira,26:86:1,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,27:11:10,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,27:46:9,tasotagofiru,تَسْتَغْفِرُ,{sotagofara,gfr,V,P,2MP,root
maghfira,28:16:6,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,28:16:8,gafara,غَفَرَ,gafara,gfr,V,S,3MS,root
maghfira,28:16:12,gafuwru,غَفُورُ,gafuwr,gfr,N,S,MS,root
maghfira,33:5:27,gafuwrFA,غَفُورًا,gafuwr,gfr,ADJ,S,MS,root
maghfira,33:24:15,gafuwrFA,غَفُورًا,gafuwr,gfr,N,S,MS,root
maghfira,33:35:28,m~agofirapF,مَّغْفِرَةً,m~agofirap,gfr,N,,,lemma+root
maghfira,33:50:60,gafuwrFA,غَفُورًا,gafuwr,gfr,ADJ,S,MS,root
maghfira,33:59:20,gafuwrFA,غَفُورًا,gafuwr,gfr,N,S,MS,root
maghfira,33:71:4,yagofiro,يَغْفِرْ,gafara,gfr,V,S,3MS,root
maghfira,33:73:14,gafuwrFA,غَفُورًا,gafuwr,gfr,N,S,MS,root
maghfira,34:2:18,gafuwru,غَفُورُ,gafuwr,gfr,ADJ,S,MS,root
maghfira,34:4:8,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,34:15:20,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,35:7:11,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,35:28:17,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,35:30:7,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,35:34:10,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,35:41:19,gafuwrFA,غَفُورًا,gafuwr,gfr,ADJ,S,MS,root
maghfira,36:11:10,magofirapK,مَغْفِرَةٍ,m~agofirap,gfr,N,,,lemma+root
maghfira,36:27:2,gafara,غَفَرَ,gafara,gfr,V,S,3MS,root
maghfira,38:24:28,{sotagofara,ٱسْتَغْفَرَ,{sotagofara,gfr,V,S,3MS,root
maghfira,38:25:1,gafaro,غَفَرْ,gafara,gfr,V,P,1P,root
maghfira,38:35:3,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,38:66:7,gaf~a`ru,غَفَّٰرُ,gaf~aAr,gfr,ADJ,S,MS,root
maghfira,39:5:23,gaf~a`ru,غَفَّٰرُ,gaf~aAr,gfr,ADJ,S,MS,root
maghfira,39:53:14,yagofiru,يَغْفِرُ,gafara,gfr,V,S,3MS,root
maghfira,39:53:19,gafuwru,غَفُورُ,gafuwr,gfr,N,S,MS,root
maghfira,40:3:1,gaAfiri,غَافِرِ,gaAfir,gfr,N,,,root
maghfira,40:7:11,yasotagofiru,يَسْتَغْفِرُ,{sotagofara,gfr,V,P,3MP,root
maghfira,40:7:20,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,40:42:15,gaf~a`ri,غَفَّٰرِ,gaf~aAr,gfr,ADJ,S,MS,root
maghfira,40:55:6,{sotagofiro,ٱسْتَغْفِرْ,{sotagofara,gfr,V,S,2MS,root
maghfira,41:6:14,{sotagofiru,ٱسْتَغْفِرُ,{sotagofara,gfr,V,P,2MP,root
maghfira,41:32:3,gafuwrK,غَفُورٍ,gafuwr,gfr,N,S,MS,root
maghfira,41:43:14,magofirapK,مَغْفِرَةٍ,m~agofirap,gfr,N,,,lemma+root
maghfira,42:5:10,yasotagofiru,يَسْتَغْفِرُ,{sotagofara,gfr,V,P,3MP,root
maghfira,42:5:18,gafuwru,غَفُورُ,gafuwr,gfr,N,S,MS,root
maghfira,42:23:28,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,42:37:10,yagofiru,يَغْفِرُ,gafara,gfr,V,P,3MP,root
maghfira,42:43:3,gafara,غَفَرَ,gafara,gfr,V,S,3MS,root
maghfira,45:14:4,yagofiru,يَغْفِرُ,gafara,gfr,V,P,3MP,root
maghfira,46:8:24,gafuwru,غَفُورُ,gafuwr,gfr,N,S,MS,root
maghfira,46:31:7,yagofiro,يَغْفِرْ,gafara,gfr,V,S,3MS,root
maghfira,47:15:32,magofirapN,مَغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,47:19:7,{sotagofiro,ٱسْتَغْفِرْ,{sotagofara,gfr,V,S,2MS,root
maghfira,47:34:13,yagofira,يَغْفِرَ,gafara,gfr,V,S,3MS,root
maghfira,48:2:1,yagofira,يَغْفِرَ,gafara,gfr,V,S,3MS,root
maghfira,48:11:9,{sotagofiro,ٱسْتَغْفِرْ,{sotagofara,gfr,V,S,2MS,root
maghfira,48:14:5,yagofiru,يَغْفِرُ,gafara,gfr,V,S,3MS,root
maghfira,48:14:13,gafuwrFA,غَفُورًا,gafuwr,gfr,ADJ,S,MS,root
maghfira,48:29:52,m~agofirapF,مَّغْفِرَةً,m~agofirap,gfr,N,,,lemma+root
maghfira,49:3:15,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,49:5:11,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,49:14:26,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,51:18:3,yasotagofiru,يَسْتَغْفِرُ,{sotagofara,gfr,V,P,3MP,root
maghfira,53:32:11,magofirapi,مَغْفِرَةِ,m~agofirap,gfr,N,,,lemma+root
maghfira,57:20:30,magofirapN,مَغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,57:21:3,magofirapK,مَغْفِرَةٍ,m~agofirap,gfr,N,,,lemma+root
maghfira,57:28:17,yagofiro,يَغْفِرْ,gafara,gfr,V,S,3MS,root
maghfira,57:28:20,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,58:2:23,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,58:12:21,gafuwrN,غَفُورٌ,gafuwr,gfr,ADJ,S,MS,root
maghfira,59:10:7,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,60:4:37,>asotagofira,أَسْتَغْفِرَ,{sotagofara,gfr,V,S,1S,root
maghfira,60:5:7,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,60:7:14,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,60:12:32,{sotagofiro,ٱسْتَغْفِرْ,{sotagofara,gfr,V,S,2MS,root
maghfira,60:12:37,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,61:12:1,yagofiro,يَغْفِرْ,gafara,gfr,V,S,3MS,root
maghfira,63:5:5,yasotagofiro,يَسْتَغْفِرْ,{sotagofara,gfr,V,S,3MS,root
maghfira,63:6:3,sotagofaro,سْتَغْفَرْ,{sotagofara,gfr,V,S,2MS,root
maghfira,63:6:7,tasotagofiro,تَسْتَغْفِرْ,{sotagofara,gfr,V,S,2MS,root
maghfira,63:6:10,yagofira,يَغْفِرَ,gafara,gfr,V,S,3MS,root
maghfira,64:14:14,tagofiru,تَغْفِرُ,gafara,gfr,V,P,2MP,root
maghfira,64:14:17,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,64:17:8,yagofiro,يَغْفِرْ,gafara,gfr,V,S,3MS,root
maghfira,66:1:13,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,66:8:39,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,67:2:11,gafuwru,غَفُورُ,gafuwr,gfr,ADJ,S,MS,root
maghfira,67:12:7,m~agofirapN,مَّغْفِرَةٌ,m~agofirap,gfr,N,,,lemma+root
maghfira,71:4:1,yagofiro,يَغْفِرْ,gafara,gfr,V,S,3MS,root
maghfira,71:7:4,tagofira,تَغْفِرَ,gafara,gfr,V,S,2MS,root
maghfira,71:10:2,{sotagofiru,ٱسْتَغْفِرُ,{sotagofara,gfr,V,P,2MP,root
maghfira,71:10:6,gaf~aArFA,غَفَّارًا,gaf~aAr,gfr,N,S,MS,root
maghfira,71:28:2,{gofiro,ٱغْفِرْ,gafara,gfr,V,S,2MS,root
maghfira,73:20:73,{sotagofiru,ٱسْتَغْفِرُ,{sotagofara,gfr,V,P,2MP,root
maghfira,73:20:77,gafuwrN,غَفُورٌ,gafuwr,gfr,N,S,MS,root
maghfira,74:56:11,magofirapi,مَغْفِرَةِ,m~agofirap,gfr,N,,,lemma+root
maghfira,85:14:2,gafuwru,غَفُورُ,gafuwr,gfr,N,S,MS,root
maghfira,110:3:4,{sotagofiro,ٱسْتَغْفِرْ,{sotagofara,gfr,V,S,2MS,root
salihat,2:11:11,muSoliHuwna,مُصْلِحُونَ,muSoliH,SlH,N,P,MP,root
salihat,2:25:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,2:62:14,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,2:82:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,2:130:18,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,2:160:4,>aSolaHu,أَصْلَحُ,>aSolaHa,SlH,V,P,3MP,root
salihat,2:182:8,>aSolaHa,أَصْلَحَ,>aSolaHa,SlH,V,S,3MS,root
salihat,2:220:8,<iSolaAHN,إِصْلَاحٌ,<iSola`H,SlH,N,,,root
salihat,2:220:18,muSoliHi,مُصْلِحِ,muSoliH,SlH,N,,,root
salihat,2:224:9,tuSoliHu,تُصْلِحُ,>aSolaHa,SlH,V,P,2MP,root
salihat,2:228:29,<iSola`HFA,إِصْلَٰحًا,<iSola`H,SlH,N,,,root
salihat,2:277:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,3:39:20,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,3:46:7,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,3:57:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,3:89:7,>aSolaHu,أَصْلَحُ,>aSolaHa,SlH,V,P,3MP,root
salihat,3:114:15,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,4:16:7,>aSolaHa,أَصْلَحَ,>aSolaHa,SlH,V,D,3MD,root
salihat,4:34:15,S~a`liHa`tu,صَّٰلِحَٰتُ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,4:35:14,<iSola`HFA,إِصْلَٰحًا,<iSola`H,SlH,N,,,root
salihat,4:57:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,4:69:15,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,4:114:14,<iSola`HK],إِصْلَٰحٍۭ,<iSola`H,SlH,N,,,root
salihat,4:122:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,4:124:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,4:128:13,yuSoliHa,يُصْلِحَ,>aSolaHa,SlH,V,D,3MD,root
salihat,4:128:15,SuloHFA,صُلْحًا,SuloH,SlH,N,,,root
salihat,4:128:16,S~uloHu,صُّلْحُ,SuloH,SlH,N,,,root
salihat,4:129:16,tuSoliHu,تُصْلِحُ,>aSolaHa,SlH,V,P,2MP,root
salihat,4:146:4,>aSolaHu,أَصْلَحُ,>aSolaHa,SlH,V,P,3MP,root
salihat,4:173:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,5:9:6,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,5:39:6,>aSolaHa,أَصْلَحَ,>aSolaHa,SlH,V,S,3MS,root
salihat,5:69:14,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,5:84:16,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,ADJ,P,MP,root
salihat,5:93:6,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,5:93:15,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,6:48:9,>aSolaHa,أَصْلَحَ,>aSolaHa,SlH,V,S,3MS,root
salihat,6:54:24,>aSolaHa,أَصْلَحَ,>aSolaHa,SlH,V,S,3MS,root
salihat,6:85:7,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,7:35:12,>aSolaHa,أَصْلَحَ,>aSolaHa,SlH,V,S,3MS,root
salihat,7:42:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,7:56:6,<iSola`Hi,إِصْلَٰحِ,<iSola`H,SlH,N,,,root
salihat,7:73:4,Sa`liHFA,صَٰلِحًا,Sa`liH2,SlH,PN,,,root
salihat,7:75:14,Sa`liHFA,صَٰلِحًا,Sa`liH2,SlH,PN,,,root
salihat,7:77:8,Sa`liHu,صَٰلِحُ,Sa`liH2,SlH,PN,,,root
salihat,7:85:31,<iSola`Hi,إِصْلَٰحِ,<iSola`H,SlH,N,,,root
salihat,7:142:19,>aSoliHo,أَصْلِحْ,>aSolaHa,SlH,V,S,2MS,root
salihat,7:168:6,S~a`liHuwna,صَّٰلِحُونَ,Sa`liH,SlH,N,P,MP,root
salihat,7:170:10,muSoliHiyna,مُصْلِحِينَ,muSoliH,SlH,N,P,MP,root
salihat,7:189:26,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,7:190:3,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,7:196:9,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,8:1:10,>aSoliHu,أَصْلِحُ,>aSolaHa,SlH,V,P,2MP,root
salihat,9:75:12,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,9:102:6,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,9:120:46,Sa`liHN,صَٰلِحٌ,Sa`liH,SlH,ADJ,,,root
salihat,10:4:16,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,10:9:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,10:81:15,yuSoliHu,يُصْلِحُ,>aSolaHa,SlH,V,S,3MS,root
salihat,11:11:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,11:23:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,11:46:10,Sa`liHK,صَٰلِحٍ,Sa`liH,SlH,N,,,root
salihat,11:61:4,Sa`liHFA,صَٰلِحًا,Sa`liH2,SlH,PN,,,root
salihat,11:62:2,Sa`liHu,صَٰلِحُ,Sa`liH2,SlH,PN,,,root
salihat,11:66:5,Sa`liHFA,صَٰلِحًا,Sa`liH2,SlH,PN,,,root
salihat,11:88:25,<iSola`Ha,إِصْلَٰحَ,<iSola`H,SlH,N,,,root
